filename,pesq,estoi,si_sdr,si_sir,si_sar
bbil2n.wav,1.0209444761276245,0.13262545463098183,-0.46537838068668896,3.6532542348856905,-2.664686610129876
bgaa6n.wav,1.1981199979782104,0.18369507969206375,1.190242686277164,3.3651282368659037,-1.7140106236875152
bgan5s.wav,1.1562391519546509,0.12532609633330646,0.5321755509410534,2.5344817708808676,-2.2547825969443753
bgauzp.wav,1.0592992305755615,0.14996118920009466,-1.7104462503948343,2.9482499996174534,-3.5784423983968017
bgia4p.wav,1.1611591577529907,0.15411626789250388,0.6789740705319357,2.2899627365610704,-2.204489337905686
bram5a.wav,1.143965482711792,0.0956066242910281,3.403589560592439,2.27984152876024,-0.7788258165125005
brbg5a.wav,1.1572047472000122,0.18479741164476046,0.3962649001421745,3.559244819033246,-2.0788469718519726
bwwn7s.wav,1.1091136932373047,0.20401134327960435,0.19846048301389996,2.178728796904976,-2.5207986795735104
lbaq5s.wav,1.0484318733215332,0.14182558548598181,-2.192773621850008,5.020377045508181,-3.6349990680026507
lbay1a.wav,1.1457773447036743,0.1428964164245535,0.7300460015366029,2.410857682732439,-2.112127628607963
lgaf4n.wav,1.2263693809509277,0.16648920572392298,3.028777760846517,3.2095896682419873,-0.6324823219922909
lgif2p.wav,1.217287540435791,0.10779716454973018,0.9052207048980918,3.3433699054588284,-1.8754947716321482
lgwg4p.wav,1.1862157583236694,0.19208230321395328,1.4281711270790467,2.8373226842795085,-1.6932848297122602
lrbe9a.wav,1.0509538650512695,0.12738426624826227,-2.604362698360873,3.5131851490224046,-4.146551590665367
lrbl3a.wav,1.1559863090515137,0.10103825763229521,-0.17564357493778301,2.2850660793248,-2.718763269739419
lrwszp.wav,1.1594561338424683,0.08455935515146523,-1.253373428737215,4.115615796348565,-3.087749180670201
lwbs3a.wav,1.5202336311340332,0.0773198694253584,-0.9703874237787111,4.678697088201179,-2.784964591483683
pgwzzp.wav,1.103431224822998,0.13062778279391435,0.3458322399316186,3.583737443720248,-2.124967225588851
prip1s.wav,1.0663434267044067,0.10818016420724806,-3.051570952201849,3.7345593691474392,-4.433021806931674
prwj8n.wav,1.0744123458862305,0.15950035797708761,-4.729939745767794,5.380388505434769,-5.627229955716629
pwwr1a.wav,1.1335315704345703,0.10801451006292433,-2.3485975699930526,3.4654620007345067,-3.9455899392002043
sbbh2n.wav,1.2361021041870117,0.30088270573977866,3.0541389074928036,2.015263012476538,-1.119309125564655
sgap3a.wav,1.0452443361282349,0.13816487906922784,-1.7936079645753578,2.9588781536260806,-3.6728889768561435
sgbv9s.wav,1.0381540060043335,0.13631792209153845,-1.8362962140242498,2.3378793688717354,-3.791410976411795
sgwdzn.wav,1.1769551038742065,0.1882666670771285,2.5231705615049806,1.555495054229357,-1.550450751020962
srau4p.wav,1.0812464952468872,0.08199524721908283,-5.300294111163435,3.9563154918539665,-6.213956866464018
srbu6n.wav,1.1918461322784424,0.29599564182198906,3.4197134223251235,1.7857252525157556,-1.0603754125119147
srih3a.wav,1.1775500774383545,0.21182725620312168,-0.3237437800560058,2.5262967505515648,-2.768775129396004
swao5s.wav,1.1201454401016235,0.2708068739984598,-4.372335597773068,5.659791712924943,-5.3158467090278005
swbv5a.wav,1.1113218069076538,0.1510705391242128,-3.674415406103341,4.985867196394863,-4.817153387197329
swwp2n.wav,1.208139181137085,0.03646353618437409,1.4068786694068456,4.27990331307514,-1.1945252391739165
