filename,pesq,estoi,si_sdr,si_sir,si_sar
bgah1s.wav,1.3326466083526611,0.2984360439980577,10.828346885491275,0.9301964071984277,0.19749583890374606
bgbo1a.wav,1.3284289836883545,0.42284953838733197,7.967973177630945,1.1858396374357452,-0.01609984992169068
bgin1s.wav,1.6246460676193237,0.33786949175797176,10.524992000396136,1.5293017791308616,0.5638364300627285
bginzn.wav,1.6532237529754639,0.39730346088168805,5.562596935501668,1.4795945957941035,-0.5404778520567199
brwa3s.wav,1.3598661422729492,0.3543069779850009,11.23613254135486,1.1907933054050004,0.42530369675880053
brwn2p.wav,1.332991600036621,0.36746744324628844,9.090117155036182,1.1351470286983332,0.13967867658498592
bwbg9s.wav,1.4958181381225586,0.4056257233884354,9.742873309881697,1.4924767740510825,0.4349866474855003
lbiq2p.wav,1.363662838935852,0.31036729479919994,7.562477542805782,2.449038149995926,0.5027756701612579
lgbm4p.wav,1.2803683280944824,0.3166657279023918,7.715681038292481,1.0440340961713006,-0.1734205648253455
lgil6p.wav,1.4020801782608032,0.3536586341031487,8.390041000670237,1.840872984741706,0.4395821750829789
lwaz1s.wav,1.4476466178894043,0.38172776815981074,8.253735845492438,1.8570166748807853,0.426607194670231
lwir4p.wav,1.33847975730896,0.35499896414551185,7.220293489646865,1.7494713672028888,0.07817222405887912
pbbjzp.wav,1.3324108123779297,0.32223703215968447,5.791433729750275,1.4477348512710861,-0.5236998691957044
pbbv6n.wav,1.4084863662719727,0.45181935698670067,7.475729526547587,0.866453436668576,-0.33087380773973274
pbivzp.wav,1.3489362001419067,0.3249659362301337,7.656622849218474,1.3419627776148122,-0.05100710531946738
pgbk6n.wav,1.076975703239441,0.40785176845489396,6.38627945039954,4.157401552364617,1.16964172845791
pgiq3s.wav,1.2928720712661743,0.40498198696539545,7.519305556523898,5.813667457876743,2.532904482186606
pgwlzn.wav,1.501222848892212,0.3306833492323762,6.076366314093855,1.2432410099235622,-0.38230958061045256
prbj5s.wav,1.4608147144317627,0.5064727739253484,9.939779445013594,1.272307762651653,0.35181936922357404
prbx4p.wav,1.389479398727417,0.39160077822292944,8.35897927246101,1.8658676447092437,0.37149540064872877
prwq5a.wav,1.4105862379074097,0.4545166814946176,7.2439186928198565,2.2446234879484734,0.3252456416661409
pwbyzp.wav,1.2429885864257812,0.38981115714074044,7.362535543351659,1.413101460948834,-0.01968279344867961
pwwe3a.wav,1.0599815845489502,0.34005945798356707,7.398024779544712,1.649614895999966,0.08246351238369865
pwwk6p.wav,1.3634806871414185,0.3417133430901581,9.795195741324056,5.672388172837701,3.2199238410259485
pwwrzp.wav,1.4712603092193604,0.35795672111924937,6.922527013009017,2.482321816903416,0.3581402668552892
sbit5a.wav,1.4024829864501953,0.4273375737756546,7.389823975443045,0.7056607648570761,-0.41735922185926083
srbb7a.wav,1.3527822494506836,0.3653140445669897,5.534115144917298,1.7973728471584527,-0.40758349983171094
srbu7s.wav,1.6354204416275024,0.40863730099286405,6.8633134681951375,1.6436970355422063,-0.10112316157405574
swbc3a.wav,1.3203800916671753,0.3808280615361735,6.764553685097212,2.409856918864131,0.24260576705717798
swwc6p.wav,1.402550220489502,0.4243774039926594,6.397053067583921,4.364480460990147,1.2194749322499228
swwi8n.wav,1.4062490463256836,0.42398269064575883,7.3323309581876925,1.767321294759043,0.13957073360467792
