filename,pesq,estoi,si_sdr,si_sir,si_sar
bbbf8p.wav,1.3297780752182007,0.2848403743176742,5.575729061001788,2.5300697165975072,-0.058015296864556504
bbwg3a.wav,1.2844547033309937,0.20970432500434755,3.4646976410538493,2.5782736394418233,-0.8646618183519581
bbws8n.wav,1.1159955263137817,0.2876800053198719,1.020370023522765,3.5845759463554,-1.8429652058836536
bgan6p.wav,1.236106038093567,0.24147908982164443,6.047355163577524,1.6266323468101258,-0.26761867582519144
bgin3a.wav,1.081649661064148,0.17368422762687666,4.464742973815262,2.190946134252942,-0.5472077994739578
bgit5s.wav,1.164957880973816,0.28906611470479915,2.8992029366136713,2.1524389112770823,-1.235795347008379
bgwb4n.wav,1.1675758361816406,0.23579936453634698,-2.030576926712203,2.9183904311967557,-3.8477578919056974
brbt2p.wav,1.2504403591156006,0.33520601600603234,4.104709769692714,1.5375868294646007,-0.9276423043657809
brwt5s.wav,1.5153608322143555,0.440774400928021,6.197722585465195,2.078226925732157,-0.01344046777542657
bwag5s.wav,1.2593538761138916,0.3992846159781573,5.4715986406471915,2.3082345343795936,-0.14216002918894283
bwba5s.wav,1.5427818298339844,0.34180623209183336,6.95097048481251,2.6027991289742216,0.5111573905096565
bwbn5a.wav,1.088693618774414,0.3428620203265435,0.11253588575727458,2.645977322632765,-2.494954645467207
bwigzn.wav,1.3256845474243164,0.27405603338228557,4.841555245524457,2.0344828179363788,-0.3213249493003336
bwim4n.wav,1.4516332149505615,0.32131197613051643,1.2543853390684019,2.220632245312593,-2.028692679312702
bwwh4p.wav,1.3056910037994385,0.29173576166335513,5.113508785621842,2.2235996804294236,-0.2815810356743312
lbbk7a.wav,1.2644288539886475,0.3436460698575578,6.447940056581048,1.4075130740703328,-0.22874925705470617
lgil4n.wav,1.7368217706680298,0.3411532387480388,5.2768253475905045,1.9596311375488376,-0.3575383034099514
lgwa1a.wav,1.356065034866333,0.2550428501651124,2.158954401861755,2.843039569386228,-1.2860195524241416
lgwt2p.wav,1.0857435464859009,0.3190303044268788,4.664511689215703,2.078632620621375,-0.4766688967503713
lrbe6n.wav,1.085577368736267,0.22983410803168888,3.6948035677557476,2.757052786016794,-0.6279666399104905
lrwfzn.wav,1.4797382354736328,0.2858734967734435,2.6861015637988817,2.6713190241874356,-1.1218484067365788
lwbszn.wav,1.2941020727157593,0.279367220710028,3.86539638454717,1.4112442722761498,-1.0121226284970724
lwir2n.wav,1.3227795362472534,0.33040100977950654,3.589988768636159,3.4898024452748495,-0.4086056560174278
pbao8n.wav,1.47054123878479,0.32085223688559356,3.8351091993066735,2.016432532481284,-0.875462968895226
pbav2n.wav,1.405017375946045,0.31228735320994866,0.7684228140086126,2.5899523989864903,-2.0886195177368325
pgwr5s.wav,1.3035744428634644,0.3686611040071984,2.9941235343326356,2.7527274475539794,-0.9687061776380025
prbdzn.wav,1.3944640159606934,0.32572159781026583,4.31463892794145,2.2619557717351775,-0.46079483119723935
prwq4p.wav,1.0604310035705566,0.16563477799915632,6.640932458634606,1.4830110261053953,-0.08043796268652009
sbig6p.wav,1.2890088558197021,0.37440768270605307,2.7983838422284073,1.8025543181165593,-1.364635347213894
sgap2p.wav,1.0852446556091309,0.304274617731487,5.231484703049657,1.5522277905233253,-0.5639958015967991
srabzn.wav,1.3116939067840576,0.3034971851681749,-1.0482546718856587,2.837929604956658,-3.1992057468571367
